id,year,month,day,holiday,worked,date,dayofweek,weekday_fix,block,open,score
53411,2005,5,4,1,0,"5/4/2005",4,1,5,.3846154,38
53411,2005,5,5,0,1,"5/5/2005",5,1,5,.3846154,38
53411,2005,5,6,0,1,"5/6/2005",6,1,5,.3846154,38
53411,2005,5,7,0,1,"5/7/2005",7,1,5,.3846154,38
53411,2005,5,8,0,0,"5/8/2005",1,0,5,.3846154,38
53411,2005,5,9,0,1,"5/9/2005",2,1,5,.3846154,38
53411,2005,5,10,0,1,"5/10/2005",3,1,5,.3846154,38
53411,2005,5,11,0,1,"5/11/2005",4,1,5,.3846154,38
53411,2005,5,12,0,1,"5/12/2005",5,1,5,.3846154,38
53411,2005,5,13,0,1,"5/13/2005",6,1,5,.3846154,38
53411,2005,5,14,0,1,"5/14/2005",7,1,5,.3846154,38
53411,2005,5,15,0,0,"5/15/2005",1,0,5,.3846154,38
53411,2005,5,16,0,1,"5/16/2005",2,1,5,.3846154,38
53411,2005,5,17,1,0,"5/17/2005",3,1,5,.3846154,38
53411,2005,5,18,1,0,"5/18/2005",4,1,5,.3846154,38
53411,2005,5,19,0,1,"5/19/2005",5,1,5,.3846154,38
53411,2005,5,20,0,1,"5/20/2005",6,1,5,.3846154,38
53411,2005,5,21,0,1,"5/21/2005",7,1,5,.3846154,38
53411,2005,5,22,0,0,"5/22/2005",1,0,5,.3846154,38
53411,2005,5,23,0,1,"5/23/2005",2,1,5,.3846154,38
53411,2005,5,24,0,1,"5/24/2005",3,1,5,.3846154,38
53411,2005,5,25,0,0,"5/25/2005",4,1,5,.3846154,38
53411,2005,5,26,0,1,"5/26/2005",5,1,5,.3846154,38
53411,2005,5,27,0,1,"5/27/2005",6,1,5,.3846154,38
53411,2005,5,28,0,1,"5/28/2005",7,1,5,.3846154,38
53411,2005,5,29,0,0,"5/29/2005",1,0,5,.3846154,38
53411,2005,5,30,0,1,"5/30/2005",2,1,5,.3846154,38
53411,2005,5,31,0,1,"5/31/2005",3,1,5,.3846154,38
53411,2005,6,1,0,1,"6/1/2005",4,1,5,.4615385,38
53411,2005,6,2,0,1,"6/2/2005",5,1,5,.4615385,38
53411,2005,6,3,0,1,"6/3/2005",6,1,5,.4615385,38
53411,2005,6,4,1,0,"6/4/2005",7,1,5,.4615385,38
53411,2005,6,5,0,0,"6/5/2005",1,0,5,.4615385,38
53411,2005,6,6,0,1,"6/6/2005",2,1,5,.4615385,38
53411,2005,6,7,0,1,"6/7/2005",3,1,5,.4615385,38
53411,2005,6,8,0,1,"6/8/2005",4,1,5,.4615385,38
53411,2005,6,9,0,1,"6/9/2005",5,1,5,.4615385,38
53411,2005,6,10,0,1,"6/10/2005",6,1,5,.4615385,38
53411,2005,6,11,0,1,"6/11/2005",7,1,5,.4615385,38
53411,2005,6,12,0,0,"6/12/2005",1,0,5,.4615385,38
53411,2005,6,13,0,1,"6/13/2005",2,1,5,.4615385,38
53411,2005,6,14,0,1,"6/14/2005",3,1,5,.4615385,38
53411,2005,6,15,0,1,"6/15/2005",4,1,5,.4615385,38
53411,2005,6,16,0,1,"6/16/2005",5,1,5,.4615385,38
53411,2005,6,17,0,1,"6/17/2005",6,1,5,.4615385,38
53411,2005,6,18,0,1,"6/18/2005",7,1,5,.4615385,38
53411,2005,6,19,0,0,"6/19/2005",1,0,5,.4615385,38
53411,2005,6,20,0,1,"6/20/2005",2,1,5,.4615385,38
53411,2005,6,21,1,0,"6/21/2005",3,1,5,.4615385,38
53411,2005,6,22,1,0,"6/22/2005",4,1,5,.4615385,38
53411,2005,6,23,0,1,"6/23/2005",5,1,5,.4615385,38
53411,2005,6,24,0,1,"6/24/2005",6,1,5,.4615385,38
53411,2005,6,25,0,1,"6/25/2005",7,1,5,.4615385,38
53411,2005,6,26,0,0,"6/26/2005",1,0,5,.4615385,38
53411,2005,6,27,0,1,"6/27/2005",2,1,5,.4615385,38
53411,2005,6,28,0,1,"6/28/2005",3,1,5,.4615385,38
53411,2005,6,29,0,1,"6/29/2005",4,1,5,.4615385,38
53411,2005,6,30,0,1,"6/30/2005",5,1,5,.4615385,38
53611,2003,10,1,0,1,"10/1/2003",4,1,5,.2666667,26.5
53611,2003,10,2,0,1,"10/2/2003",5,1,5,.2666667,26.5
53611,2003,10,3,0,1,"10/3/2003",6,1,5,.2666667,26.5
53611,2003,10,4,1,0,"10/4/2003",7,1,5,.2666667,26.5
53611,2003,10,5,0,0,"10/5/2003",1,0,5,.2666667,26.5
53611,2003,10,6,0,0,"10/6/2003",2,1,5,.2666667,26.5
53611,2003,10,7,0,1,"10/7/2003",3,1,5,.2666667,26.5
53611,2003,10,8,0,1,"10/8/2003",4,1,5,.2666667,26.5
53611,2003,10,9,0,1,"10/9/2003",5,1,5,.2666667,26.5
53611,2003,10,10,0,1,"10/10/2003",6,1,5,.2666667,26.5
53611,2003,10,11,0,1,"10/11/2003",7,1,5,.2666667,26.5
53611,2003,10,12,0,0,"10/12/2003",1,0,5,.2666667,26.5
53611,2003,10,13,0,1,"10/13/2003",2,1,5,.2666667,26.5
53611,2003,10,14,0,1,"10/14/2003",3,1,5,.2666667,26.5
53611,2003,10,15,1,0,"10/15/2003",4,1,5,.2666667,26.5
53611,2003,10,16,1,0,"10/16/2003",5,1,5,.2666667,26.5
53611,2003,10,17,0,0,"10/17/2003",6,1,5,.2666667,26.5
53611,2003,10,18,0,0,"10/18/2003",7,1,5,.2666667,26.5
53611,2003,10,19,0,0,"10/19/2003",1,0,5,.2666667,26.5
53611,2003,10,20,0,1,"10/20/2003",2,1,5,.2666667,26.5
53611,2003,10,21,0,1,"10/21/2003",3,1,5,.2666667,26.5
53611,2003,10,22,0,0,"10/22/2003",4,1,5,.2666667,26.5
53611,2003,10,23,0,1,"10/23/2003",5,1,5,.2666667,26.5
53611,2003,10,24,0,1,"10/24/2003",6,1,5,.2666667,26.5
53611,2003,10,25,1,0,"10/25/2003",7,1,5,.2666667,26.5
53611,2003,10,26,0,0,"10/26/2003",1,0,5,.2666667,26.5
53611,2003,10,27,0,0,"10/27/2003",2,1,5,.2666667,26.5
53611,2003,10,28,0,1,"10/28/2003",3,1,5,.2666667,26.5
53611,2003,10,29,0,1,"10/29/2003",4,1,5,.2666667,26.5
53611,2003,10,30,0,1,"10/30/2003",5,1,5,.2666667,26.5
53611,2003,10,31,0,0,"10/31/2003",6,1,5,.2666667,26.5
53611,2003,11,1,0,1,"11/1/2003",7,1,5,.7647059,26.5
53611,2003,11,2,0,0,"11/2/2003",1,0,5,.7647059,26.5
53611,2003,11,3,0,1,"11/3/2003",2,1,5,.7647059,26.5
53611,2003,11,4,1,0,"11/4/2003",3,1,5,.7647059,26.5
53611,2003,11,5,0,1,"11/5/2003",4,1,5,.7647059,26.5
53611,2003,11,6,0,1,"11/6/2003",5,1,5,.7647059,26.5
53611,2003,11,7,0,1,"11/7/2003",6,1,5,.7647059,26.5
53611,2003,11,8,0,1,"11/8/2003",7,1,5,.7647059,26.5
53611,2003,11,9,0,0,"11/9/2003",1,0,5,.7647059,26.5
53611,2003,11,10,0,0,"11/10/2003",2,1,5,.7647059,26.5
53611,2003,11,11,0,1,"11/11/2003",3,1,5,.7647059,26.5
53611,2003,11,12,0,1,"11/12/2003",4,1,5,.7647059,26.5
53611,2003,11,13,0,1,"11/13/2003",5,1,5,.7647059,26.5
53611,2003,11,14,0,1,"11/14/2003",6,1,5,.7647059,26.5
53611,2003,11,15,0,1,"11/15/2003",7,1,5,.7647059,26.5
53611,2003,11,16,0,0,"11/16/2003",1,0,5,.7647059,26.5
53611,2003,11,17,0,1,"11/17/2003",2,1,5,.7647059,26.5
53611,2003,11,18,0,1,"11/18/2003",3,1,5,.7647059,26.5
53611,2003,11,19,0,1,"11/19/2003",4,1,5,.7647059,26.5
53611,2003,11,20,0,1,"11/20/2003",5,1,5,.7647059,26.5
53611,2003,11,21,0,1,"11/21/2003",6,1,5,.7647059,26.5
53611,2003,11,22,0,1,"11/22/2003",7,1,5,.7647059,26.5
53611,2003,11,23,0,0,"11/23/2003",1,0,5,.7647059,26.5
53611,2003,11,24,0,1,"11/24/2003",2,1,5,.7647059,26.5
53611,2003,11,25,0,1,"11/25/2003",3,1,5,.7647059,26.5
53611,2003,11,26,0,1,"11/26/2003",4,1,5,.7647059,26.5
53611,2003,11,27,0,1,"11/27/2003",5,1,5,.7647059,26.5
53611,2003,11,28,0,0,"11/28/2003",6,1,5,.7647059,26.5
53611,2003,11,29,0,0,"11/29/2003",7,1,5,.7647059,26.5
53611,2003,11,30,0,0,"11/30/2003",1,0,5,.7647059,26.5
53621,2003,10,1,0,1,"10/1/2003",4,1,5,.2666667,38
53621,2003,10,2,0,1,"10/2/2003",5,1,5,.2666667,38
53621,2003,10,3,1,0,"10/3/2003",6,1,5,.2666667,38
53621,2003,10,4,1,0,"10/4/2003",7,1,5,.2666667,38
53621,2003,10,5,0,0,"10/5/2003",1,0,5,.2666667,38
53621,2003,10,6,0,1,"10/6/2003",2,1,5,.2666667,38
53621,2003,10,7,0,1,"10/7/2003",3,1,5,.2666667,38
53621,2003,10,8,0,0,"10/8/2003",4,1,5,.2666667,38
53621,2003,10,9,0,1,"10/9/2003",5,1,5,.2666667,38
53621,2003,10,10,0,1,"10/10/2003",6,1,5,.2666667,38
53621,2003,10,11,0,1,"10/11/2003",7,1,5,.2666667,38
53621,2003,10,12,0,0,"10/12/2003",1,0,5,.2666667,38
53621,2003,10,13,0,1,"10/13/2003",2,1,5,.2666667,38
53621,2003,10,14,0,1,"10/14/2003",3,1,5,.2666667,38
53621,2003,10,15,1,0,"10/15/2003",4,1,5,.2666667,38
53621,2003,10,16,1,0,"10/16/2003",5,1,5,.2666667,38
53621,2003,10,17,0,1,"10/17/2003",6,1,5,.2666667,38
53621,2003,10,18,0,1,"10/18/2003",7,1,5,.2666667,38
53621,2003,10,19,0,0,"10/19/2003",1,0,5,.2666667,38
53621,2003,10,20,0,1,"10/20/2003",2,1,5,.2666667,38
53621,2003,10,21,0,1,"10/21/2003",3,1,5,.2666667,38
53621,2003,10,22,0,1,"10/22/2003",4,1,5,.2666667,38
53621,2003,10,23,0,0,"10/23/2003",5,1,5,.2666667,38
53621,2003,10,24,0,0,"10/24/2003",6,1,5,.2666667,38
53621,2003,10,25,1,0,"10/25/2003",7,1,5,.2666667,38
53621,2003,10,26,0,0,"10/26/2003",1,0,5,.2666667,38
53621,2003,10,27,0,0,"10/27/2003",2,1,5,.2666667,38
53621,2003,10,28,0,0,"10/28/2003",3,1,5,.2666667,38
53621,2003,10,29,0,0,"10/29/2003",4,1,5,.2666667,38
53621,2003,10,30,0,0,"10/30/2003",5,1,5,.2666667,38
53621,2003,10,31,0,0,"10/31/2003",6,1,5,.2666667,38
53621,2003,11,1,0,0,"11/1/2003",7,1,5,.7647059,38
53621,2003,11,2,0,0,"11/2/2003",1,0,5,.7647059,38
53621,2003,11,3,0,0,"11/3/2003",2,1,5,.7647059,38
53621,2003,11,4,1,0,"11/4/2003",3,1,5,.7647059,38
53621,2003,11,5,0,1,"11/5/2003",4,1,5,.7647059,38
53621,2003,11,6,0,1,"11/6/2003",5,1,5,.7647059,38
53621,2003,11,7,0,1,"11/7/2003",6,1,5,.7647059,38
53621,2003,11,8,0,0,"11/8/2003",7,1,5,.7647059,38
53621,2003,11,9,0,0,"11/9/2003",1,0,5,.7647059,38
53621,2003,11,10,0,1,"11/10/2003",2,1,5,.7647059,38
53621,2003,11,11,0,1,"11/11/2003",3,1,5,.7647059,38
53621,2003,11,12,0,1,"11/12/2003",4,1,5,.7647059,38
53621,2003,11,13,0,1,"11/13/2003",5,1,5,.7647059,38
53621,2003,11,14,0,1,"11/14/2003",6,1,5,.7647059,38
53621,2003,11,15,0,1,"11/15/2003",7,1,5,.7647059,38
53621,2003,11,16,0,0,"11/16/2003",1,0,5,.7647059,38
53621,2003,11,17,0,0,"11/17/2003",2,1,5,.7647059,38
53621,2003,11,18,0,1,"11/18/2003",3,1,5,.7647059,38
53621,2003,11,19,0,1,"11/19/2003",4,1,5,.7647059,38
53621,2003,11,20,0,1,"11/20/2003",5,1,5,.7647059,38
53621,2003,11,21,0,1,"11/21/2003",6,1,5,.7647059,38
53621,2003,11,22,0,1,"11/22/2003",7,1,5,.7647059,38
53621,2003,11,23,0,0,"11/23/2003",1,0,5,.7647059,38
53621,2003,11,24,0,1,"11/24/2003",2,1,5,.7647059,38
53621,2003,11,25,0,1,"11/25/2003",3,1,5,.7647059,38
53621,2003,11,26,0,0,"11/26/2003",4,1,5,.7647059,38
53621,2003,11,27,0,0,"11/27/2003",5,1,5,.7647059,38
53621,2003,11,28,0,0,"11/28/2003",6,1,5,.7647059,38
53621,2003,11,29,0,0,"11/29/2003",7,1,5,.7647059,38
53621,2003,11,30,0,0,"11/30/2003",1,0,5,.7647059,38
53621,2003,12,1,1,0,"12/1/2003",2,1,5,.8461539,38
53621,2003,12,2,0,1,"12/2/2003",3,1,5,.8461539,38
53621,2003,12,3,0,0,"12/3/2003",4,1,5,.8461539,38
53621,2003,12,4,1,0,"12/4/2003",5,1,5,.8461539,38
53621,2003,12,5,0,1,"12/5/2003",6,1,5,.8461539,38
53621,2003,12,6,0,0,"12/6/2003",7,1,5,.8461539,38
53621,2003,12,7,0,0,"12/7/2003",1,0,5,.8461539,38
53621,2003,12,8,0,1,"12/8/2003",2,1,5,.8461539,38
53621,2003,12,9,0,1,"12/9/2003",3,1,5,.8461539,38
53621,2003,12,10,0,1,"12/10/2003",4,1,5,.8461539,38
53621,2003,12,11,1,0,"12/11/2003",5,1,5,.8461539,38
53621,2003,12,12,1,0,"12/12/2003",6,1,5,.8461539,38
53621,2003,12,13,0,1,"12/13/2003",7,1,5,.8461539,38
53621,2003,12,14,0,0,"12/14/2003",1,0,5,.8461539,38
53621,2003,12,15,0,1,"12/15/2003",2,1,5,.8461539,38
53621,2003,12,16,0,1,"12/16/2003",3,1,5,.8461539,38
53621,2003,12,17,0,1,"12/17/2003",4,1,5,.8461539,38
53621,2003,12,18,0,0,"12/18/2003",5,1,5,.8461539,38
53621,2003,12,19,0,1,"12/19/2003",6,1,5,.8461539,38
53621,2003,12,20,0,0,"12/20/2003",7,1,5,.8461539,38
53621,2003,12,21,0,0,"12/21/2003",1,0,5,.8461539,38
53621,2003,12,22,0,1,"12/22/2003",2,1,5,.8461539,38
53621,2003,12,23,0,1,"12/23/2003",3,1,5,.8461539,38
53621,2003,12,24,0,1,"12/24/2003",4,1,5,.8461539,38
53621,2003,12,25,0,1,"12/25/2003",5,1,5,.8461539,38
53621,2003,12,26,0,1,"12/26/2003",6,1,5,.8461539,38
53621,2003,12,27,0,1,"12/27/2003",7,1,5,.8461539,38
53621,2003,12,28,0,0,"12/28/2003",1,0,5,.8461539,38
53621,2003,12,29,0,0,"12/29/2003",2,1,5,.8461539,38
53621,2003,12,30,0,0,"12/30/2003",3,1,5,.8461539,38
53621,2003,12,31,0,1,"12/31/2003",4,1,5,.8461539,38
53621,2004,1,1,0,1,"1/1/2004",5,1,5,.7692308,38
53621,2004,1,2,0,1,"1/2/2004",6,1,5,.7692308,38
53621,2004,1,3,1,0,"1/3/2004",7,1,5,.7692308,38
53621,2004,1,4,0,0,"1/4/2004",1,0,5,.7692308,38
53621,2004,1,5,1,0,"1/5/2004",2,1,5,.7692308,38
53621,2004,1,6,1,0,"1/6/2004",3,1,5,.7692308,38
53621,2004,1,7,1,0,"1/7/2004",4,1,5,.7692308,38
53621,2004,1,8,1,0,"1/8/2004",5,1,5,.7692308,38
53621,2004,1,9,1,0,"1/9/2004",6,1,5,.7692308,38
53621,2004,1,10,1,0,"1/10/2004",7,1,5,.7692308,38
53621,2004,1,11,0,0,"1/11/2004",1,0,5,.7692308,38
53621,2004,1,12,1,0,"1/12/2004",2,1,5,.7692308,38
53621,2004,1,13,1,0,"1/13/2004",3,1,5,.7692308,38
53621,2004,1,14,1,0,"1/14/2004",4,1,5,.7692308,38
53621,2004,1,15,0,0,"1/15/2004",5,1,5,.7692308,38
53621,2004,1,16,0,1,"1/16/2004",6,1,5,.7692308,38
53621,2004,1,17,0,0,"1/17/2004",7,1,5,.7692308,38
53621,2004,1,18,0,0,"1/18/2004",1,0,5,.7692308,38
53621,2004,1,19,0,1,"1/19/2004",2,1,5,.7692308,38
53621,2004,1,20,0,1,"1/20/2004",3,1,5,.7692308,38
53621,2004,1,21,0,0,"1/21/2004",4,1,5,.7692308,38
53621,2004,1,22,0,1,"1/22/2004",5,1,5,.7692308,38
53621,2004,1,23,0,1,"1/23/2004",6,1,5,.7692308,38
53621,2004,1,24,0,1,"1/24/2004",7,1,5,.7692308,38
53621,2004,1,25,0,0,"1/25/2004",1,0,5,.7692308,38
53621,2004,1,26,1,0,"1/26/2004",2,1,5,.7692308,38
53621,2004,1,27,0,1,"1/27/2004",3,1,5,.7692308,38
53621,2004,1,28,0,1,"1/28/2004",4,1,5,.7692308,38
53621,2004,1,29,0,1,"1/29/2004",5,1,5,.7692308,38
53621,2004,1,30,0,0,"1/30/2004",6,1,5,.7692308,38
53621,2004,1,31,0,0,"1/31/2004",7,1,5,.7692308,38
53621,2004,2,1,0,0,"2/1/2004",1,0,5,.8461539,38
53621,2004,2,2,0,0,"2/2/2004",2,1,5,.8461539,38
53621,2004,2,3,0,1,"2/3/2004",3,1,5,.8461539,38
53621,2004,2,4,0,0,"2/4/2004",4,1,5,.8461539,38
53621,2004,2,5,0,0,"2/5/2004",5,1,5,.8461539,38
53621,2004,2,6,0,0,"2/6/2004",6,1,5,.8461539,38
53621,2004,2,7,0,0,"2/7/2004",7,1,5,.8461539,38
53621,2004,2,8,0,0,"2/8/2004",1,0,5,.8461539,38
53621,2004,2,9,0,1,"2/9/2004",2,1,5,.8461539,38
53621,2004,2,10,0,1,"2/10/2004",3,1,5,.8461539,38
53621,2004,2,11,0,1,"2/11/2004",4,1,5,.8461539,38
53621,2004,2,12,0,1,"2/12/2004",5,1,5,.8461539,38
53621,2004,2,13,0,0,"2/13/2004",6,1,5,.8461539,38
53621,2004,2,14,0,0,"2/14/2004",7,1,5,.8461539,38
53621,2004,2,15,0,0,"2/15/2004",1,0,5,.8461539,38
53621,2004,2,16,0,1,"2/16/2004",2,1,5,.8461539,38
53621,2004,2,17,0,0,"2/17/2004",3,1,5,.8461539,38
53621,2004,2,18,1,0,"2/18/2004",4,1,5,.8461539,38
53621,2004,2,19,0,1,"2/19/2004",5,1,5,.8461539,38
53621,2004,2,20,0,1,"2/20/2004",6,1,5,.8461539,38
53621,2004,2,21,0,1,"2/21/2004",7,1,5,.8461539,38
53621,2004,2,22,0,0,"2/22/2004",1,0,5,.8461539,38
53621,2004,2,23,0,1,"2/23/2004",2,1,5,.8461539,38
53621,2004,2,24,0,0,"2/24/2004",3,1,5,.8461539,38
53621,2004,2,25,1,0,"2/25/2004",4,1,5,.8461539,38
53621,2004,2,26,1,0,"2/26/2004",5,1,5,.8461539,38
53621,2004,2,27,0,1,"2/27/2004",6,1,5,.8461539,38
53621,2004,2,28,0,1,"2/28/2004",7,1,5,.8461539,38
53621,2004,2,29,0,0,"2/29/2004",1,0,5,.8461539,38
53621,2004,3,1,0,1,"3/1/2004",2,1,5,.5714286,38
53621,2004,3,2,0,1,"3/2/2004",3,1,5,.5714286,38
53621,2004,3,3,0,1,"3/3/2004",4,1,5,.5714286,38
53621,2004,3,4,1,0,"3/4/2004",5,1,5,.5714286,38
53621,2004,3,5,0,0,"3/5/2004",6,1,5,.5714286,38
53621,2004,3,6,1,0,"3/6/2004",7,1,5,.5714286,38
53621,2004,3,7,0,0,"3/7/2004",1,0,5,.5714286,38
53621,2004,3,8,0,0,"3/8/2004",2,1,5,.5714286,38
53621,2004,3,9,0,0,"3/9/2004",3,1,5,.5714286,38
53621,2004,3,10,0,0,"3/10/2004",4,1,5,.5714286,38
53621,2004,3,11,0,0,"3/11/2004",5,1,5,.5714286,38
53621,2004,3,12,0,0,"3/12/2004",6,1,5,.5714286,38
53621,2004,3,13,0,0,"3/13/2004",7,1,5,.5714286,38
53621,2004,3,14,0,0,"3/14/2004",1,0,5,.5714286,38
53621,2004,3,15,0,0,"3/15/2004",2,1,5,.5714286,38
53621,2004,3,16,1,0,"3/16/2004",3,1,5,.5714286,38
53621,2004,3,17,0,0,"3/17/2004",4,1,5,.5714286,38
53621,2004,3,18,0,0,"3/18/2004",5,1,5,.5714286,38
53621,2004,3,19,0,0,"3/19/2004",6,1,5,.5714286,38
53621,2004,3,20,0,0,"3/20/2004",7,1,5,.5714286,38
53621,2004,3,21,0,0,"3/21/2004",1,0,5,.5714286,38
53621,2004,3,22,0,0,"3/22/2004",2,1,5,.5714286,38
53621,2004,3,23,0,0,"3/23/2004",3,1,5,.5714286,38
53621,2004,3,24,0,0,"3/24/2004",4,1,5,.5714286,38
53621,2004,3,25,0,0,"3/25/2004",5,1,5,.5714286,38
53621,2004,3,26,0,0,"3/26/2004",6,1,5,.5714286,38
53621,2004,3,27,0,0,"3/27/2004",7,1,5,.5714286,38
53621,2004,3,28,0,0,"3/28/2004",1,0,5,.5714286,38
53621,2004,3,29,0,0,"3/29/2004",2,1,5,.5714286,38
53621,2004,3,30,0,0,"3/30/2004",3,1,5,.5714286,38
53621,2004,3,31,0,0,"3/31/2004",4,1,5,.5714286,38
53621,2004,4,1,1,0,"4/1/2004",5,1,5,.7692308,38
53621,2004,4,2,0,0,"4/2/2004",6,1,5,.7692308,38
53621,2004,4,3,0,0,"4/3/2004",7,1,5,.7692308,38
53621,2004,4,4,0,0,"4/4/2004",1,0,5,.7692308,38
53621,2004,4,5,0,0,"4/5/2004",2,1,5,.7692308,38
53621,2004,4,6,0,0,"4/6/2004",3,1,5,.7692308,38
53621,2004,4,7,0,0,"4/7/2004",4,1,5,.7692308,38
53621,2004,4,8,0,0,"4/8/2004",5,1,5,.7692308,38
53621,2004,4,9,0,0,"4/9/2004",6,1,5,.7692308,38
53621,2004,4,10,0,0,"4/10/2004",7,1,5,.7692308,38
53621,2004,4,11,0,0,"4/11/2004",1,0,5,.7692308,38
53621,2004,4,12,0,0,"4/12/2004",2,1,5,.7692308,38
53621,2004,4,13,0,0,"4/13/2004",3,1,5,.7692308,38
53621,2004,4,14,0,0,"4/14/2004",4,1,5,.7692308,38
53621,2004,4,15,0,0,"4/15/2004",5,1,5,.7692308,38
53621,2004,4,16,0,0,"4/16/2004",6,1,5,.7692308,38
53621,2004,4,17,0,0,"4/17/2004",7,1,5,.7692308,38
53621,2004,4,18,0,0,"4/18/2004",1,0,5,.7692308,38
53621,2004,4,19,0,0,"4/19/2004",2,1,5,.7692308,38
53621,2004,4,20,0,0,"4/20/2004",3,1,5,.7692308,38
53621,2004,4,21,0,0,"4/21/2004",4,1,5,.7692308,38
53621,2004,4,22,0,0,"4/22/2004",5,1,5,.7692308,38
53621,2004,4,23,0,0,"4/23/2004",6,1,5,.7692308,38
53621,2004,4,24,0,0,"4/24/2004",7,1,5,.7692308,38
53621,2004,4,25,0,0,"4/25/2004",1,0,5,.7692308,38
53621,2004,4,26,0,0,"4/26/2004",2,1,5,.7692308,38
53621,2004,4,27,0,0,"4/27/2004",3,1,5,.7692308,38
53621,2004,4,28,0,0,"4/28/2004",4,1,5,.7692308,38
53621,2004,4,29,0,0,"4/29/2004",5,1,5,.7692308,38
53621,2004,4,30,0,0,"4/30/2004",6,1,5,.7692308,38
54111,2003,10,1,1,0,"10/1/2003",4,1,5,.2666667,39
54111,2003,10,2,0,0,"10/2/2003",5,1,5,.2666667,39
54111,2003,10,3,0,0,"10/3/2003",6,1,5,.2666667,39
54111,2003,10,4,1,0,"10/4/2003",7,1,5,.2666667,39
54111,2003,10,5,0,0,"10/5/2003",1,0,5,.2666667,39
54111,2003,10,6,0,0,"10/6/2003",2,1,5,.2666667,39
54111,2003,10,7,0,1,"10/7/2003",3,1,5,.2666667,39
54111,2003,10,8,0,1,"10/8/2003",4,1,5,.2666667,39
54111,2003,10,9,0,0,"10/9/2003",5,1,5,.2666667,39
54111,2003,10,10,0,1,"10/10/2003",6,1,5,.2666667,39
54111,2003,10,11,0,0,"10/11/2003",7,1,5,.2666667,39
54111,2003,10,12,0,0,"10/12/2003",1,0,5,.2666667,39
54111,2003,10,13,0,1,"10/13/2003",2,1,5,.2666667,39
54111,2003,10,14,0,1,"10/14/2003",3,1,5,.2666667,39
54111,2003,10,15,1,0,"10/15/2003",4,1,5,.2666667,39
54111,2003,10,16,1,0,"10/16/2003",5,1,5,.2666667,39
54111,2003,10,17,0,0,"10/17/2003",6,1,5,.2666667,39
54111,2003,10,18,0,1,"10/18/2003",7,1,5,.2666667,39
54111,2003,10,19,0,0,"10/19/2003",1,0,5,.2666667,39
54111,2003,10,20,0,0,"10/20/2003",2,1,5,.2666667,39
54111,2003,10,21,0,1,"10/21/2003",3,1,5,.2666667,39
54111,2003,10,22,0,1,"10/22/2003",4,1,5,.2666667,39
54111,2003,10,23,0,1,"10/23/2003",5,1,5,.2666667,39
54111,2003,10,24,0,0,"10/24/2003",6,1,5,.2666667,39
54111,2003,10,25,1,0,"10/25/2003",7,1,5,.2666667,39
54111,2003,10,26,0,0,"10/26/2003",1,0,5,.2666667,39
54111,2003,10,27,0,0,"10/27/2003",2,1,5,.2666667,39
54111,2003,10,28,0,0,"10/28/2003",3,1,5,.2666667,39
54111,2003,10,29,0,1,"10/29/2003",4,1,5,.2666667,39
54111,2003,10,30,0,1,"10/30/2003",5,1,5,.2666667,39
54111,2003,10,31,0,1,"10/31/2003",6,1,5,.2666667,39
54111,2003,11,1,0,1,"11/1/2003",7,1,5,.7647059,39
54111,2003,11,2,0,0,"11/2/2003",1,0,5,.7647059,39
54111,2003,11,3,1,0,"11/3/2003",2,1,5,.7647059,39
54111,2003,11,4,0,1,"11/4/2003",3,1,5,.7647059,39
54111,2003,11,5,0,1,"11/5/2003",4,1,5,.7647059,39
54111,2003,11,6,0,1,"11/6/2003",5,1,5,.7647059,39
54111,2003,11,7,0,1,"11/7/2003",6,1,5,.7647059,39
54111,2003,11,8,0,0,"11/8/2003",7,1,5,.7647059,39
54111,2003,11,9,0,0,"11/9/2003",1,0,5,.7647059,39
54111,2003,11,10,0,1,"11/10/2003",2,1,5,.7647059,39
54111,2003,11,11,0,1,"11/11/2003",3,1,5,.7647059,39
54111,2003,11,12,0,1,"11/12/2003",4,1,5,.7647059,39
54111,2003,11,13,0,0,"11/13/2003",5,1,5,.7647059,39
54111,2003,11,14,0,0,"11/14/2003",6,1,5,.7647059,39
54111,2003,11,15,0,0,"11/15/2003",7,1,5,.7647059,39
54111,2003,11,16,0,0,"11/16/2003",1,0,5,.7647059,39
54111,2003,11,17,0,0,"11/17/2003",2,1,5,.7647059,39
54111,2003,11,18,0,1,"11/18/2003",3,1,5,.7647059,39
54111,2003,11,19,0,1,"11/19/2003",4,1,5,.7647059,39
54111,2003,11,20,0,1,"11/20/2003",5,1,5,.7647059,39
54111,2003,11,21,0,0,"11/21/2003",6,1,5,.7647059,39
54111,2003,11,22,0,1,"11/22/2003",7,1,5,.7647059,39
54111,2003,11,23,0,0,"11/23/2003",1,0,5,.7647059,39
54111,2003,11,24,0,1,"11/24/2003",2,1,5,.7647059,39
54111,2003,11,25,0,1,"11/25/2003",3,1,5,.7647059,39
54111,2003,11,26,0,0,"11/26/2003",4,1,5,.7647059,39
54111,2003,11,27,0,1,"11/27/2003",5,1,5,.7647059,39
54111,2003,11,28,0,1,"11/28/2003",6,1,5,.7647059,39
54111,2003,11,29,0,1,"11/29/2003",7,1,5,.7647059,39
54111,2003,11,30,0,0,"11/30/2003",1,0,5,.7647059,39
54111,2003,12,1,1,0,"12/1/2003",2,1,5,.8461539,39
54111,2003,12,2,1,0,"12/2/2003",3,1,5,.8461539,39
